id,name,album_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year,genre,popularity,total_artist_followers,avg_artist_popularity,artist_ids,niche_genres
5JI2Vd4uEv78G5on1Bb37o,Perfect Me〜完璧な私〜(Album version),Alive!!,"[""Becca""]",0.455,0.875,9,-3.379,1,0.0512,0.00853,0.0,0.0877,0.286,88.884,217093,2008,Pop,3,5658,21.0,"[""3qYy3gmzqTA2p6ge8sf9aZ""]","[""anime""]"
45e0AIK8C1OPR9KtEQzNZs,Perfect Summer,The End of Yesterday,"[""ELLEGARDEN""]",0.676,0.807,7,-5.824,0,0.0302,0.000592,0.0,0.127,0.614,113.021,262507,2022,Rock,35,626313,57.0,"[""3cbd5GWGOknxmFAe77MDbk""]","[""j-pop"", ""j-rock"", ""melodic hardcore""]"
1upmGVmHvx0MEHEVdvnBCK,Perfect Time,七つの大罪 オリジナル・サウンドトラック,"[""Sawano Hiroyuki""]",0.595,0.945,4,-6.259,0,0.0859,0.00459,0.00277,0.129,0.542,124.022,283760,2014,Pop,54,742899,67.0,"[""0Riv2KnFcLZA3JSVryRg4y""]","[""anime"", ""soundtrack""]"
0RgIohXIw3T9iiAqvc5vHn,Persecution of the masses (1172),Shin Godzilla (Original Soundtrack Album),"[""Shiro SAGISU""]",0.411,0.36,0,-11.052,0,0.0305,0.856,0.884,0.133,0.155,99.994,266733,2016,Pop,0,268546,63.0,"[""5k3NfhEeZHpouIGDpjKOPo""]","[""anime"", ""soundtrack""]"
1jrynvTWkGLqROtOf5b6GX,Persona,Through Clarity,"[""coldrain""]",0.451,0.976,1,-3.415,1,0.119,7.94e-06,4.730000000000001e-05,0.311,0.21,109.3,200813,2012,Rock,0,319712,54.0,"[""4pCVGaLWxDe4d8bsjsnmUM""]","[""anime"", ""j-rock"", ""metalcore""]"
5GpTQ2BKfcDi8oeR7KDbQG,Phantom Troupe,Delinquent Duo,"[""Shofu"", ""Token Black""]",0.921,0.542,10,-6.546,0,0.358,0.533,0.0,0.13,0.411,119.998,130440,2020,Hip-Hop,21,26982,33.5,"[""6Mt5Jv5qiHPyCmnaLbr6Rz"", ""7o4jUmg3xAzo6IYUawh2YE""]","[""anime rap""]"
6Tv7zJ7VJ2X6RQqPZu5KFP,Phantomcat of Meowloween,Phantomcat of Meowloween,"[""Mili""]",0.7000000000000001,0.353,9,-12.661,0,0.0358,0.853,3.0600000000000005e-05,0.0866,0.474,119.991,164000,2020,Pop,27,428823,67.0,"[""0K05TDnN7xPwIHDOwD2YYs""]","[""anime""]"
2vCfbNbRVur7k1dzLzaqYt,Phonk (Leave It On The Flo! Pt. 2),ENTERFEAR,"[""Tech N9ne"", ""Merkules"", ""Scru Face Jean""]",0.616,0.8180000000000001,2,-3.193,1,0.235,0.204,0.0,0.169,0.336,80.809,226354,2020,Hip-Hop,23,3611116,50.0,"[""6UBA15slIuadJ8h2lPRPos"", ""4oYZcPoj3q3DneXomtQBzg"", ""0zspuZLm1rglTb82ZVaU7p""]","[""anime rap"", ""country hip hop"", ""horrorcore""]"
7LVW5oLXvUoGu1JqxBNUly,Picture Perfect,Picture Perfect,"[""Monkey Majik"", ""m-flo""]",0.833,0.858,0,-4.8100000000000005,1,0.133,0.151,0.0,0.122,0.852,100.0,241013,2007,Pop,33,636437,51.5,"[""6U2dgcU46Iy9pF3RQBj5hG"", ""4UhiMIdxKqQxmzdE9nYe6O""]","[""anime"", ""j-pop"", ""j-r&b"", ""j-rap"", ""shibuya-kei""]"
2VBSnyjalYr6we2rpEaWcE,Pierrot Lunaire,Oskar Tennis Champion,"[""Momus""]",0.678,0.647,11,-10.039,0,0.24,0.029,1.1400000000000004e-05,0.118,0.649,107.11,328213,2003,Classical,0,14698,26.0,"[""0Uuw1MHNH56xL76bTOVJE8""]","[""alternative dance"", ""art pop"", ""baroque pop"", ""shibuya-kei""]"
5WxuEBiHCsrKfgk4eAPVbv,Pigs in Submarines,The Nerado Black Sessions,"[""Vagenda"", ""Hatsune Miku"", ""CYBER DIVA""]",0.543,0.392,4,-13.233,0,0.0372,0.197,0.0948,0.149,0.279,145.026,182880,2016,Electronic,0,2748556,35.333333333333336,"[""2K1WNSLAMjvjBLadY7Vw4i"", ""6pNgnvzBa6Bthsv8SrZJYl"", ""3eSdfUxZeotAGCRNJOEybL""]","[""vocaloid""]"
6O2RNUwj84JfawL6RJIjSn,Pikachu (I Choose You),Pokemon 3 - The Ultimate Soundtrack,"[""Pok\u00e9mon""]",0.649,0.984,0,-3.662,0,0.0597,0.0343,1.27e-06,0.162,0.853,118.052,247200,2001,Pop,0,317668,55.0,"[""6goK4KMSdP4A8lw8jk4ADk""]","[""anime""]"
5gwIKXVPdNV2YrGHITltD4,Pink Cloud Tracing Paper,"LIVE [at the Echo - October 6th, 2006]","[""Asobi Seksu""]",0.14,0.764,2,-6.244,0,0.0861,0.0512,0.0523,0.246,0.0378,164.797,225693,2006,Rock,1,56605,34.0,"[""7vXdfh8G9fJVGvfUSkqf62""]","[""dream pop"", ""shibuya-kei"", ""shoegaze""]"
5O3RQUurL8D4zs7P83ZTMu,Pink Lemonade - feat. The Attire,Pink Lemonade (feat. The Attire),"[""AmPm"", ""The Attire""]",0.8240000000000001,0.59,8,-6.263,1,0.0515,0.562,0.0,0.0894,0.537,115.035,195633,2020,Pop,30,66609,32.0,"[""5Xcbv83o11Ez2XPHa1n8Pf"", ""5DPoUW5HGgfsoAelpybURt""]","[""anime""]"
1FHxUuZIqbJRDqtl9FnBbu,Pink or Black,DECORATOR EP,"[""livetune"", ""Hatsune Miku""]",0.51,0.978,5,-1.843,1,0.0863,0.0234,0.0,0.0948,0.522,130.963,186400,2014,Electronic,22,2890604,56.5,"[""6dFG0zTOaowuOignddONDP"", ""6pNgnvzBa6Bthsv8SrZJYl""]","[""vocaloid""]"
3suxjtJAZyKW9bfJQhTfIx,Pirate King,Pirate King,"[""Rustage""]",0.797,0.606,7,-9.388,1,0.382,0.28,0.0,0.334,0.6960000000000001,139.736,164571,2022,Hip-Hop,33,453979,59.0,"[""6cd3XfCAc3e596RQW8P94H""]","[""anime"", ""anime rap""]"
34qZDtezxzeK4d5HgzOh4s,Pitch Black Room,Mozaiq,"[""Blood Stain Child""]",0.308,0.945,8,-3.579,1,0.0852,5.17e-06,0.873,0.0589,0.344,197.16,254693,2007,Rock,14,56913,29.0,"[""4EvbQBS99RXzFGGimAS3i9""]","[""industrial metal"", ""j-rock"", ""melodic death metal""]"
34CkAgBoiRuElQEKoi1zVF,Pizza Man,Pepperoni Quattro,"[""ELLEGARDEN""]",0.308,0.971,5,-0.535,1,0.123,0.000279,0.0,0.336,0.446,188.052,128480,2004,Rock,39,626313,57.0,"[""3cbd5GWGOknxmFAe77MDbk""]","[""j-pop"", ""j-rock"", ""melodic hardcore""]"
7FPQem0EeKvgGOAuguadhM,Place of Fire - Beginning mix,Beginning,"[""The BONEZ""]",0.268,0.953,11,-3.19,1,0.129,3.13e-05,0.236,0.0467,0.358,197.926,254053,2015,Rock,14,48203,41.0,"[""4YxoxjA4x3YukLHeNNgJqQ""]","[""j-rock"", ""melodic hardcore""]"
7mfTjxmxCOF9RLg9mkjKYW,Plastic Love,Plastic Love,"[""tofubeats""]",0.667,0.8190000000000001,7,-6.883,1,0.042,0.000206,0.414,0.47,0.382,102.984,401040,2019,Pop,22,207827,50.0,"[""2FzqIT8JP1gd3Tlo6ix1fT""]","[""city pop"", ""j-pop"", ""j-r&b"", ""j-rap"", ""japanese indie""]"
55R37nqmd8gvLs3X36fgTc,Platinum - Timelord,Create 2 - Recreate,"[""Momus""]",0.583,0.774,8,-10.693,0,0.0707,0.0385,0.000306,0.336,0.582,134.082,281293,2018,Classical,0,14698,26.0,"[""0Uuw1MHNH56xL76bTOVJE8""]","[""alternative dance"", ""art pop"", ""baroque pop"", ""shibuya-kei""]"
0SDVwXr63loHl2b5dqRw4V,Platinum Plus,Lost in Paradise,"[""B Free""]",0.77,0.672,1,-5.99,0,0.271,0.308,0.0,0.109,0.553,159.956,203987,2019,Hip-Hop,0,11639,21.0,"[""3m1RLmvTgk9XMbzjoulKaB""]","[""anime"", ""anime rap""]"
5NCBGyWQXC74CFHLOE8SXu,Play,WORLD DOMINATION,"[""BAND-MAID""]",0.464,0.995,10,-0.453,0,0.2,0.000258,1.1e-05,0.0681,0.154,143.049,199723,2018,Rock,37,362728,52.0,"[""5Wh3G01Xfxn2zzEZNpuYHH""]","[""j-rock""]"
3fagdhMgH7nMWLxHEf9iw2,Play A Love Song,Hatsukoi,"[""Hikaru Utada""]",0.582,0.719,7,-7.382,1,0.0422,0.595,8.4e-06,0.137,0.516,105.89,252947,2018,Pop,0,4202331,73.0,"[""7lbSsjYACZHn1MSDXPxNF2""]","[""anime"", ""j-pop"", ""j-r&b""]"
3eLET20UoHduT47zbMbUMK,Playground,I KILL MY HEART,"[""Tommy heavenly6""]",0.519,0.954,6,-2.753,1,0.0366,0.00031,0.000554,0.851,0.721,137.981,153867,2009,Pop,18,129638,48.0,"[""6ClPIi6VMHv2Q3OZ4R17wV""]","[""anime"", ""j-pop"", ""j-rock"", ""shibuya-kei""]"
0n7WH5Gb28kHNSc5bBR3oR,Point of View Point,Point,"[""Cornelius""]",0.48,0.647,9,-6.356,1,0.0482,0.213,0.637,0.0888,0.275,140.008,255453,2002,Electronic,26,187681,49.0,"[""2vJObElaIZWYDLpiXiJMo9""]","[""plunderphonics"", ""shibuya-kei""]"
6edmF0GGTb9xUwMpM0eYc3,Point of View Point,Point (Remaster),"[""Cornelius""]",0.6940000000000001,0.726,9,-5.333,1,0.0427,0.211,0.413,0.196,0.255,140.003,233987,2019,Electronic,0,187681,49.0,"[""2vJObElaIZWYDLpiXiJMo9""]","[""plunderphonics"", ""shibuya-kei""]"
5gQ2T6gPIsqXigbmF3SQmT,Point of View Point (Yann Tomita Mix),Point (Remaster),"[""Cornelius"", ""Yann Tomita""]",0.515,0.623,9,-7.942,1,0.0276,0.599,0.858,0.128,0.237,140.074,558933,2019,Electronic,0,188665,25.5,"[""2vJObElaIZWYDLpiXiJMo9"", ""2JKQNKcCT4vtRRzTRWmC2p""]","[""plunderphonics"", ""shibuya-kei""]"
28uxONdMWaGJgXUQMVKKcj,Pokémon Christmas Bash,Christmas Bash,"[""Pok\u00e9mon""]",0.76,0.893,2,-7.496,1,0.066,0.00745,0.0,0.0459,0.534,97.984,258080,2007,Pop,0,317668,55.0,"[""6goK4KMSdP4A8lw8jk4ADk""]","[""anime""]"
1KHGcxsdpkvADuKozlrv1e,Pokémon Johto,Pokemon - Totally Pokémon - Music From The Hit Tv Series,"[""Pok\u00e9mon""]",0.649,0.951,9,-2.829,1,0.0703,0.0543,0.0003309999999999,0.269,0.597,115.975,174920,2001,Pop,0,317668,55.0,"[""6goK4KMSdP4A8lw8jk4ADk""]","[""anime""]"
6sGrbxA0rHLAMpLf0kfR4r,Pokémon Johto,Pokemon 3 - The Ultimate Soundtrack,"[""Pok\u00e9mon""]",0.649,0.951,9,-2.829,1,0.0703,0.0543,0.0003309999999999,0.269,0.597,115.975,174920,2001,Pop,0,317668,55.0,"[""6goK4KMSdP4A8lw8jk4ADk""]","[""anime""]"
0lajqe5AGozbADdGgoXEyx,Pokemon Johto - movie version,Pokemon 3 - The Ultimate Soundtrack,"[""Pok\u00e9mon""]",0.8240000000000001,0.784,9,-5.424,0,0.0957,0.0086,4.71e-06,0.302,0.8130000000000001,115.999,212467,2001,Pop,0,317668,55.0,"[""6goK4KMSdP4A8lw8jk4ADk""]","[""anime""]"
5BpybwPyfABA8wFQpFYrvO,Pokemon Theme,Pokemon X - Ten Years Of Pokemon,"[""Pok\u00e9mon""]",0.538,0.907,7,-3.743,0,0.0494,0.122,0.0,0.381,0.562,144.979,196827,2007,Pop,0,317668,55.0,"[""6goK4KMSdP4A8lw8jk4ADk""]","[""anime""]"
6xG2ZGudUgtV235xvDlSEt,Pokemon Theme,Pokemon X - Ten Years Of Pokemon,"[""Pok\u00e9mon""]",0.538,0.907,7,-3.743,0,0.0494,0.122,0.0,0.381,0.562,144.979,196827,2007,Pop,0,317668,55.0,"[""6goK4KMSdP4A8lw8jk4ADk""]","[""anime""]"
1ktdvlCKXJZx3tjHzO8bIU,Pokemon World,Pokemon X - Ten Years Of Pokemon,"[""Pok\u00e9mon""]",0.712,0.945,10,-3.949,0,0.212,0.0364,0.0,0.394,0.577,105.079,60400,2007,Pop,0,317668,55.0,"[""6goK4KMSdP4A8lw8jk4ADk""]","[""anime""]"
5K30tTeHUnU2MHf2o0Dnbo,Pokerap,Pokemon X - Ten Years Of Pokemon,"[""Pok\u00e9mon""]",0.8190000000000001,0.951,2,-3.64,1,0.194,0.247,0.0,0.735,0.514,116.963,182040,2007,Pop,0,317668,55.0,"[""6goK4KMSdP4A8lw8jk4ADk""]","[""anime""]"
05jB0chbSTXBuisAy9pshK,Pokerap Gs,Pokemon X - Ten Years Of Pokemon,"[""Pok\u00e9mon""]",0.8190000000000001,0.924,9,-5.57,1,0.115,0.149,0.0003129999999999,0.245,0.673,136.056,250173,2007,Pop,0,317668,55.0,"[""6goK4KMSdP4A8lw8jk4ADk""]","[""anime""]"
1R97OzODSwN4PHsvd0FMjL,Pokerap Gs,Pokemon 3 - The Ultimate Soundtrack,"[""Pok\u00e9mon""]",0.8160000000000001,0.905,9,-6.529,1,0.0964,0.154,0.000987,0.194,0.6940000000000001,136.057,256760,2001,Pop,0,317668,55.0,"[""6goK4KMSdP4A8lw8jk4ADk""]","[""anime""]"
2Q0fFL6QJe29ca39QJlSfQ,Pokémon - Dance Mix,Pokemon - 2.b.a. Master - Music From The Hit Tv Series,"[""Pok\u00e9mon""]",0.528,0.921,7,-7.568,0,0.0611,0.00176,0.00113,0.0855,0.379,157.009,233680,1999,Pop,0,317668,55.0,"[""6goK4KMSdP4A8lw8jk4ADk""]","[""anime""]"
3OIHgTyQdiAGMmpjQaNxp3,Pokémon Theme,Pokemon - 2.b.a. Master - Music From The Hit Tv Series,"[""Pok\u00e9mon""]",0.541,0.854,7,-6.201,0,0.0464,0.18,0.0,0.14,0.5680000000000001,144.918,198187,1999,Pop,1,317668,55.0,"[""6goK4KMSdP4A8lw8jk4ADk""]","[""anime""]"
0FIJvfMOjEZhSs5hTObtKP,Pokérap,Pokemon - 2.b.a. Master - Music From The Hit Tv Series,"[""Pok\u00e9mon""]",0.8190000000000001,0.936,2,-5.375,1,0.186,0.258,0.0,0.686,0.496,116.984,183053,1999,Pop,0,317668,55.0,"[""6goK4KMSdP4A8lw8jk4ADk""]","[""anime""]"
1EuSh64qFMkmrWBwJnQBOw,Polaris,Polaris,"[""NateWantsToBattle""]",0.526,0.97,5,-4.423,0,0.09,0.000153,0.0,0.179,0.535,95.022,226737,2019,Pop,39,454412,58.0,"[""0Vb15td3iKkAzdGD5Sj9Ky""]","[""anime""]"
5peRAbZqBi2JheWsCQLt8Q,Pomemon Johto,Pokemon X - Ten Years Of Pokemon,"[""Pok\u00e9mon""]",0.621,0.963,9,-1.86,1,0.121,0.0837,6.59e-05,0.197,0.53,115.966,172267,2007,Pop,0,317668,55.0,"[""6goK4KMSdP4A8lw8jk4ADk""]","[""anime""]"
0Ra4RgtAMs9fJrV2DgJkG4,Pool (feat. Meron Ryan),Pool (feat. Meron Ryan),"[""KSUKE"", ""Meron Ryan""]",0.248,0.881,5,-7.016,0,0.274,0.00253,0.0154,0.171,0.385,77.115,206250,2017,Pop,11,19341,29.0,"[""6MXOcf1IlhzpV0b8qtjAzd"", ""5sp1KhgKd6NVt83alP5T7G""]","[""anime""]"
60Db6JzUjs5MzKEAMwu3el,P・O・P,I Love You,"[""Kana Nishino""]",0.801,0.731,5,-5.558,0,0.0427,0.0273,0.0,0.058,0.728,118.993,195853,2018,Pop,0,2040703,64.0,"[""4DDoAL8n6ob19r3jOZEbJI""]","[""j-pop""]"
2cAxdn7PJmeilXyVIyQQvx,Pop It,Pop It,"[""Anamanaguchi"", ""meesh""]",0.5660000000000001,0.896,6,-2.749,1,0.0533,0.0816,0.00119,0.0811,0.928,115.367,240071,2014,Electronic,0,254786,40.0,"[""2UwJRAgSOi1zcLkvUNc8XL"", ""6qEfyIMkz6rkRRhmuBTFWI""]","[""vocaloid""]"
5imCJTVWSkDeYTUmQx6MH0,Pop It - Seablaze Edition,Pop It,"[""Anamanaguchi"", ""meesh"", ""Seablaze""]",0.633,0.783,6,-6.46,1,0.167,0.0171,0.00328,0.0248,0.346,161.272,261042,2014,Electronic,0,255008,27.0,"[""2UwJRAgSOi1zcLkvUNc8XL"", ""6qEfyIMkz6rkRRhmuBTFWI"", ""6WwFRDJaKpjhniZzctzxjq""]","[""footwork"", ""vocaloid""]"
0gq8smRVLOqSgS1XaowO00,Pop It - Shirobon Remix,Pop It,"[""Anamanaguchi"", ""meesh"", ""Shirobon""]",0.75,0.725,6,-6.385,1,0.0395,0.0678,0.246,0.243,0.713,122.028,175082,2014,Electronic,0,302774,40.66666666666666,"[""2UwJRAgSOi1zcLkvUNc8XL"", ""6qEfyIMkz6rkRRhmuBTFWI"", ""2OgP0RGmDrXN9kOWRNfEuE""]","[""vocaloid""]"
6NFSa4TdDrlwSblx6ocLic,Poppin'Trip -GARNiDELiA vs HEAVYGRINDER-,G.R.N.D,"[""GARNiDELiA"", ""Heavygrinder""]",0.528,0.998,11,-1.609,0,0.12,0.0116,0.102,0.377,0.505,150.061,229867,2018,Pop,0,294437,32.5,"[""7MIbdLkqD1qQE35LSISIM6"", ""1caUhCACokl92g5gZpS2ei""]","[""anime"", ""dubstep"", ""electro house"", ""j-pop"", ""j-rock""]"
1kLqZEm71tFvJeyjsd8XKQ,Pornography,Hippopotamomus,"[""Momus""]",0.676,0.411,11,-17.681,0,0.0251,0.764,0.905,0.0843,0.6970000000000001,100.103,184893,1991,Classical,0,14698,26.0,"[""0Uuw1MHNH56xL76bTOVJE8""]","[""alternative dance"", ""art pop"", ""baroque pop"", ""shibuya-kei""]"
03CFEsDGjat9sF8yC5EVda,Pornography - Hippopotamomus,Create 2 - Recreate,"[""Momus""]",0.678,0.539,11,-13.131,0,0.0241,0.54,0.779,0.106,0.709,100.084,185840,2018,Classical,0,14698,26.0,"[""0Uuw1MHNH56xL76bTOVJE8""]","[""alternative dance"", ""art pop"", ""baroque pop"", ""shibuya-kei""]"
3RumaO1i9RCiuT9KWenxhA,Power,Don't Start Now - Jumping Into The World,"[""BoA""]",0.724,0.8230000000000001,11,-5.629,0,0.0388,0.041,1.08e-06,0.33,0.958,104.006,184667,2001,Pop,6,854764,58.0,"[""4muJrGMndyYWqZtfk8OWy4""]","[""j-pop"", ""j-r&b"", ""k-pop""]"
22vUnXCxaZuwGmtnxqmcJo,Power of Life and Death,New Sunrise,"[""Fear, and Loathing in Las Vegas""]",0.345,0.998,0,-1.338,1,0.196,0.00196,0.00678,0.368,0.183,139.951,202920,2017,Pop,29,316503,52.0,"[""5iZSZ19Lnt6iQTDITRF7Mn""]","[""anime"", ""j-rock""]"
1u4vvMz7vFhdsZfwjyQVMF,"Pray (From ""Gintama"")",Nostalgia IV,"[""AmaLee""]",0.411,0.978,6,-2.036,0,0.141,0.00157,0.00436,0.218,0.426,178.038,267809,2018,Pop,0,564510,58.0,"[""4sf4DrAOkheqktxTyKm7tO""]","[""anime""]"
0kHvxmjfHnlFllRurRMmwl,Prayer,MADE IN TWENTY(20),"[""BoA""]",0.865,0.607,8,-3.035,0,0.0513,0.00458,0.00502,0.0308,0.906,121.027,206100,2007,Pop,11,854764,58.0,"[""4muJrGMndyYWqZtfk8OWy4""]","[""j-pop"", ""j-r&b"", ""k-pop""]"
7o8wSSSflpsrmbPSV2UxRU,Precious Love,Into Another World,"[""The Winking Owl""]",0.388,0.961,6,-3.721,0,0.212,0.00128,7.47e-06,0.29,0.47,170.073,240733,2017,Rock,17,34411,29.0,"[""08aT4nW2iKh4WRoYojWmDE""]","[""j-rock""]"
12rfiC5RgklA81pgaJiCKW,Precision,Life Outside The Frame,"[""Paranom"", ""Purpose""]",0.558,0.836,2,-4.94,1,0.178,0.211,0.0,0.19,0.938,88.841,249844,2013,Hip-Hop,1,2510,19.0,"[""0ktM7PMneJlD9FdEX9SSpZ"", ""3uqT5AC2OSsfU6HZ1RqAHo""]","[""anime"", ""jazz rap"", ""underground hip hop""]"
4izcKIlFLCHdWs0UoTpfPq,Precocious Young Miss Calloway,The Thunderclown,"[""Momus and John Henriksson""]",0.6880000000000001,0.392,11,-14.102,0,0.168,0.584,0.531,0.11,0.638,100.077,247032,2011,Classical,2,103,1.0,"[""2ZE77qoAfXgBklBhf8Mk3o""]","[""anti-folk"", ""baroque pop"", ""shibuya-kei""]"
2SCdC2Ri9G16DE1TU6OvGt,PREDATOR,Sick(S),"[""BLUE ENCOUNT""]",0.203,0.911,4,-5.124,0,0.197,0.0363,1.4100000000000002e-05,0.255,0.218,167.197,259293,2019,Pop,0,392066,53.0,"[""1CWmF1EcrKoWIbZt9Ivfg2""]","[""anime"", ""j-pop"", ""j-rock""]"
1LG7PSnhcpQUBaa3DS0ASz,Prediction,Paprika (Original Soundtrack Album),"[""Susumu Hirasawa""]",0.0837,0.559,0,-14.283,0,0.0556,0.404,0.949,0.417,0.035,169.026,102880,2007,Pop,0,185522,49.0,"[""6kaueP97pX7WZoOwF8XsI2""]","[""anime"", ""art pop""]"
63J7X2LrfOcizXmJOnLvLL,Prelude To Dusk (Intro),SYNTECH+,"[""nostraightanswer""]",0.557,0.222,2,-25.97,1,0.482,0.492,0.00023,0.295,0.327,137.118,114857,2019,Electronic,1,8500,25.0,"[""2BwIecyazQicxz5RzVUvLU""]","[""vocaloid""]"
4rHiOSXNVE4v6HZiZr34DG,Preparing,No Buses,"[""No Buses""]",0.618,0.616,8,-6.236,1,0.0295,0.115,5.05e-05,0.097,0.446,108.994,237125,2021,Pop,15,118356,39.0,"[""5Tj6sv1bYiB4PqvvXcTSr6""]","[""japanese indie""]"
0TkDUMD9M8IW4W4tMil3pr,Pretty Little Liar,VENA,"[""coldrain""]",0.28,0.996,10,-3.982,0,0.355,0.000358,0.0,0.313,0.213,149.567,226854,2015,Rock,4,319712,54.0,"[""4pCVGaLWxDe4d8bsjsnmUM""]","[""anime"", ""j-rock"", ""metalcore""]"
0cuQC3mO6dZxu0oKntqj6i,Pretty Little Liar,VENA II,"[""coldrain""]",0.28,0.996,10,-3.982,0,0.355,0.000358,0.0,0.313,0.213,149.567,226854,2016,Rock,2,319712,54.0,"[""4pCVGaLWxDe4d8bsjsnmUM""]","[""anime"", ""j-rock"", ""metalcore""]"
09fNyeCFUbrTor4DY7kX2b,Pretty Old Man,Boys Missed The Bus,"[""No Buses""]",0.5760000000000001,0.774,0,-3.87,0,0.054,0.0586,2.6600000000000003e-05,0.0428,0.904,123.959,159623,2019,Pop,44,118356,39.0,"[""5Tj6sv1bYiB4PqvvXcTSr6""]","[""japanese indie""]"
6TpcDCCNHDN2hcVlcYgarA,Price to pay,after you wake up,"[""Pay money To my Pain""]",0.293,0.796,0,-5.443,0,0.0374,0.0383,0.0,0.313,0.0371,151.766,368760,2009,Rock,0,123877,42.0,"[""07BBdQ03C1t2EPSQ7AeAJw""]","[""j-rock""]"
4a9xOJC6kgknv7cU4D99Ha,Prisoner Of Love,HEART STATION,"[""Hikaru Utada""]",0.552,0.836,8,-5.133,1,0.0609,0.0883,1.05e-06,0.219,0.738,193.908,286613,2008,Pop,61,4202331,73.0,"[""7lbSsjYACZHn1MSDXPxNF2""]","[""anime"", ""j-pop"", ""j-r&b""]"
7B2iYQHgYOd8IgSpy62Rki,Private Castle,Private Castle,"[""THREE1989""]",0.682,0.591,0,-6.994,1,0.262,0.164,0.0,0.194,0.618,82.966,286960,2021,Pop,12,63702,30.0,"[""43pUK083tLA3lk3JQr5ATn""]","[""city pop"", ""j-r&b"", ""japanese indie""]"
0sivtSGilRfGpr23h6AGIH,Professor Shaftenberg,Ping Pong,"[""Momus""]",0.789,0.624,1,-14.796,1,0.153,0.00197,0.013,0.0515,0.516,115.041,213800,1997,Classical,2,14698,26.0,"[""0Uuw1MHNH56xL76bTOVJE8""]","[""alternative dance"", ""art pop"", ""baroque pop"", ""shibuya-kei""]"
2aTfctIG3XPHC5NjyIQGO0,Projekt Melody,Projekt Melody,"[""Shiki-TMNS"", ""Projekt Melody""]",0.764,0.717,1,-7.692,1,0.195,0.532,0.0,0.199,0.512,158.047,158015,2020,Hip-Hop,38,147098,44.0,"[""433MAtNbNMBD9ErZQBBnXb"", ""68FnSiPe0TzZLtTFfDKwFo""]","[""anime"", ""anime rap"", ""breakcore""]"
7AAyVn96a6FYGJytNvzmY1,Prologue〜over the sky〜,Oversky,"[""Luna Haruna""]",0.476,0.5700000000000001,0,-9.202,1,0.0379,0.0386,0.515,0.0743,0.0735,110.009,81587,2013,Pop,0,186877,42.0,"[""4eL15GpHSLAAvv5sT00c5i""]","[""anime"", ""j-pop""]"
2kerqZxEIfdGlMy6BxseFy,Prom Night,Endless Fantasy,"[""Anamanaguchi""]",0.599,0.773,1,-4.274,0,0.165,0.00833,4.110000000000001e-05,0.32,0.724,123.96,227809,2013,Electronic,0,250874,54.0,"[""2UwJRAgSOi1zcLkvUNc8XL""]","[""vocaloid""]"
0mqwRIf9JtBGf2VPcBXFi1,Promenade,COLLABORATED,"[""Monkey Majik"", ""Ohashi Trio""]",0.588,0.667,6,-6.639,1,0.0353,0.152,4.219999999999999e-06,0.181,0.611,124.991,200267,2019,Pop,32,411405,46.5,"[""6U2dgcU46Iy9pF3RQBj5hG"", ""5BANJdBRihIaUpzjqAec7E""]","[""anime"", ""j-pop"", ""japanese indie""]"
5RIc7u6ISqhCGxtqc9AaoZ,"Promise (From ""Epic Seven"")","Promise (From ""Epic Seven"")","[""Guitarrista de Atena"", ""Yedid Urias""]",0.538,0.836,0,-5.421,1,0.0752,0.0232,0.00376,0.096,0.406,163.083,246135,2022,Pop,28,20058,25.0,"[""5JcFqoF60jokbvye1ZukTR"", ""30xL3FHKDK6uztf6kZDerg""]","[""anime""]"
4vyKPmMpwLz0XzUoKnk4s1,“PROPAGANDA”,Gurenge,"[""LiSA""]",0.39,0.908,6,-3.667,0,0.258,0.0005909999999999,0.0002,0.27,0.492,114.424,201480,2019,Pop,0,3656066,69.0,"[""0blbVefuxOGltDBa00dspv""]","[""anime"", ""j-pop"", ""j-rock""]"
5veFnhy3eftwehn70vrZIs,Propaganda!,Propaganda!,"[""Crusher-P""]",0.633,0.684,10,-9.246,1,0.0424,0.0443,7.07e-06,0.0873,0.548,165.024,235102,2019,Electronic,42,180296,58.0,"[""0gnBpQrAfWy73XpB4ZZZYX""]","[""vocaloid""]"
6u7YutMY4zFGK9yIIlatHI,Proserpina,Worship of the Gods,"[""Tersivel""]",0.556,0.446,7,-8.694,0,0.0293,0.449,0.000298,0.186,0.431,116.976,241625,2017,Folk,0,1697,5.0,"[""34ezOg9ZEcpw8lAFDQgmcO""]","[""celtic"", ""folk metal"", ""japanese vgm"", ""medieval metal"", ""power metal""]"
4ZobzIDxBpTh8SlnUQsSVa,Proud And Loud,Back To Basics,"[""HEY-SMITH""]",0.634,0.935,10,-4.063,0,0.0393,6.98e-06,0.868,0.0472,0.705,98.974,83464,2021,Rock,26,117856,46.0,"[""180SgP7FcRAhmrgwuNTvhL""]","[""j-rock"", ""melodic hardcore"", ""ska"", ""ska punk""]"
25zDi4gzegx32Z9Zp5pJBr,Prove,Luxury Disease,"[""ONE OK ROCK""]",0.5710000000000001,0.846,9,-4.418,0,0.0793,0.0215,0.0,0.119,0.54,111.014,226769,2022,Rock,51,5968711,72.0,"[""7k73EtZwoPs516ZxE72KsO""]","[""j-pop"", ""j-rock""]"
